Module,Transition,Spectrum_RelErr,Baseline_MSE,Baseline_MAE,Baseline_RelErr,Inner_MSE,Inner_MAE,Inner_RelErr,Ambient_MSE,Ambient_MAE,Ambient_RelErr,Drift_Ratio
Vis_L19.mlp.up_proj,Base->Stage1,3.122902344954667e-05,1.1418165977848097e-09,1.7738756882966575e-05,0.0017620827839149025,7.067445811891038e-10,1.984155696937194e-05,0.00138630687116779,3.5864160227041887e-13,4.768720687011527e-07,3.1229027865792236e-05,1970.6151676631544
Vis_L19.mlp.up_proj,Stage1->Stage2,8.993747515010396e-05,1.0123185629057232e-08,7.222633000170505e-05,0.005246671231491712,6.184536501001413e-09,6.211956245630025e-05,0.004100896696970828,2.9745763336159556e-12,1.3732023129831473e-06,8.993687847095215e-05,2079.1318854753895
Vis_L19.mlp.up_proj,Base->Stage2,9.403091252667375e-05,1.0799713811857094e-08,7.502402334811801e-05,0.005419152521612674,6.5911259558611004e-09,6.421211933907446e-05,0.004233553539065653,3.2515104943886943e-12,1.4355161752213002e-06,9.403030198731087e-05,2027.0966270094343
Vis_L19.mlp.down_proj,Base->Stage1,3.244216446116717e-05,1.1399415348472282e-09,1.774455649183936e-05,0.0017731919809013887,6.833984466297918e-10,1.9557924697508508e-05,0.0013729397000107409,3.8158332246725715e-13,4.921023628600003e-07,3.2442115205773495e-05,1790.9547047576557
Vis_L19.mlp.down_proj,Stage1->Stage2,9.437636277901669e-05,1.0018183803754814e-08,7.187295539061016e-05,0.0052566327663752755,5.907535120364382e-09,6.07282444103149e-05,0.004036605394065351,3.229219247326917e-12,1.4312998614037573e-06,9.437607386158631e-05,1829.4004426161282
Vis_L19.mlp.down_proj,Base->Stage2,9.656394079625048e-05,1.0673350992444415e-08,7.460798407190862e-05,0.005425796934039766,6.2695093021927755e-09,6.263000510007313e-05,0.004158434982677259,3.380646059517777e-12,1.4641927100685217e-06,9.656349857406569e-05,1854.5299306154138
Vis_L20.attn.qkv,Base->Stage1,3.1528043951722673e-05,1.1841712774209503e-09,1.8102722136106308e-05,0.0017787660410331608,7.419860566284228e-10,2.0291586147981663e-05,0.0014080219987700694,3.720238215309063e-13,4.854157308261967e-07,3.152803783186746e-05,1994.458455845902
Vis_L20.attn.qkv,Stage1->Stage2,9.558286356399273e-05,1.0388206884811773e-08,7.32063724477161e-05,0.005268431112255623,6.3366993039291146e-09,6.286138650065258e-05,0.00411474153240438,3.4192978913603754e-12,1.4693971033323228e-06,9.558274086981203e-05,1853.2165097227153
Vis_L20.attn.qkv,Base->Stage2,9.800402339791568e-05,1.1067490617860753e-08,7.59835264655558e-05,0.005437954781247464,6.7174362058949605e-09,6.480826015014713e-05,0.004236554386922246,3.5947153461127204e-12,1.5077088628567757e-06,9.800387857246416e-05,1868.6976739783056
Vis_L20.attn.proj,Base->Stage1,5.033858524329386e-05,1.1983923984595165e-09,1.828785018672008e-05,0.001810209846782555,9.26712326905487e-13,7.675968352738213e-07,5.033868544731452e-05,9.26712326904145e-13,7.675968352731531e-07,5.033868544727807e-05,1.0000000000014482
Vis_L20.attn.proj,Stage1->Stage2,0.0001520512681350085,1.057896195912942e-08,7.412915330742286e-05,0.005378349758610839,8.455149536600744e-12,2.3171057387690687e-06,0.00015205060763834094,8.455149536599849e-12,2.317105738768988e-06,0.00015205060763833292,1.000000000000106
Vis_L20.attn.proj,Base->Stage2,0.0001573718113443325,1.1264311414286578e-08,7.691581878938259e-05,0.00554983201479401,9.05725960257018e-12,2.398825591131711e-06,0.0001573714409986629,9.057259602568212e-12,2.3988255911314197e-06,0.00015737144099864584,1.0000000000002172
Vis_L20.mlp.gate_proj,Base->Stage1,3.278355487119483e-05,1.184270187050356e-09,1.8401609558077193e-05,0.00186890756955582,7.312162725098334e-10,2.0275235058809417e-05,0.0014685385403274008,3.6440830470420567e-13,4.805742808671585e-07,3.278359362481031e-05,2006.5850944406163
Vis_L20.mlp.gate_proj,Stage1->Stage2,9.208998116527196e-05,1.005834635120731e-08,7.249345035521541e-05,0.005446560511800097,6.189183785202732e-09,6.220619872241247e-05,0.004272437610422717,2.87541092613972e-12,1.3491058692309047e-06,9.208926343133079e-05,2152.451925718944
Vis_L20.mlp.gate_proj,Base->Stage2,9.535706465947682e-05,1.07721815309455e-08,7.546040124709993e-05,0.0056365176556710085,6.618233844555798e-09,6.439546496010703e-05,0.004418044583026375,3.083059632243203e-12,1.395130063893268e-06,9.535643418356508e-05,2146.644773049828
Vis_L20.mlp.up_proj,Base->Stage1,3.0539821525965054e-05,1.1446803875781795e-09,1.7699477062945145e-05,0.0017423402698335624,7.068481539966877e-10,1.983606626196807e-05,0.0013691591007279557,3.5168333224891377e-13,4.7194417173528693e-07,3.053983921780663e-05,2009.899500998802
Vis_L20.mlp.up_proj,Stage1->Stage2,8.7145320000541e-05,1.01004650339697e-08,7.193537341394418e-05,0.005175590046186141,6.184560439293157e-09,6.208110683482615e-05,0.00404989350457571,2.8635609483159945e-12,1.3468797909354805e-06,8.714498505180224e-05,2159.7446504256104
Vis_L20.mlp.up_proj,Base->Stage2,9.17758385050656e-05,1.078197388918624e-08,7.475535927652276e-05,0.005347346443651503,6.598632737614917e-09,6.420649049118024e-05,0.004183272569827232,3.175963616316401e-12,1.4182869725888893e-06,9.177553892449377e-05,2077.6789456008482
Vis_L20.mlp.down_proj,Base->Stage1,3.1696144151598e-05,1.1391906310482368e-09,1.7660483524937483e-05,0.0017507143699742028,6.812416329798508e-10,1.9518456575503396e-05,0.0013538410705058554,3.7340384625150045e-13,4.861142604120925e-07,3.169614812174084e-05,1824.4097906827958
Vis_L20.mlp.down_proj,Stage1->Stage2,9.688602251523797e-05,1.0031316303021016e-08,7.171369120220777e-05,0.0051951027410919925,5.932035795267545e-09,6.084203353338365e-05,0.0039950025421796815,3.488896337085133e-12,1.4839036799020852e-06,9.688559515083688e-05,1700.2614070854224
Vis_L20.mlp.down_proj,Base->Stage2,9.803611329231205e-05,1.0696121652822704e-08,7.447458260291964e-05,0.005364488830621492,6.295167834624545e-09,6.2749887237411e-05,0.004115464266193301,3.572219118372211e-12,1.5010993465985208e-06,9.803569313453106e-05,1762.2569125863497
Vis_L21.attn.qkv,Base->Stage1,3.172330509269286e-05,1.1627228582490903e-09,1.7847641491418227e-05,0.0017465068822442708,7.341513531936856e-10,2.013627374329233e-05,0.0013877939757408204,3.8361201979954727e-13,4.918046258351088e-07,3.172329570089678e-05,1913.7861049747848
Vis_L21.attn.qkv,Stage1->Stage2,9.591284458714862e-05,1.0376891642973998e-08,7.305948761264483e-05,0.00521741649484839,6.389294428345339e-09,6.310123774954007e-05,0.004094004510005253,3.506623595416085e-12,1.4883017874117347e-06,9.5910563228458e-05,1822.064517188993
Vis_L21.attn.qkv,Base->Stage2,0.00010187056407627381,1.1062725358644294e-08,7.586167555358051e-05,0.005387073876862496,6.780748553140972e-09,6.509069699085756e-05,0.004217554331366284,3.9557858484744226e-12,1.578008113230678e-06,0.00010186811085035457,1714.1343876731892
Vis_L21.attn.proj,Base->Stage1,5.05644240961777e-05,1.1761815578545126e-09,1.7986474961577264e-05,0.0017606946004556335,9.700543027839952e-13,7.850059938875276e-07,5.056440169488539e-05,9.700543027837612e-13,7.850059938875026e-07,5.05644016948793e-05,1.0000000000002414
Vis_L21.attn.proj,Stage1->Stage2,0.00014298761821213477,1.0454151670671823e-08,7.344055012762141e-05,0.005249127795863229,7.7571674217516e-12,2.2192341495510788e-06,0.0001429862677858903,7.757167421752014e-12,2.219234149551204e-06,0.00014298626778589413,0.9999999999999467
Vis_L21.attn.proj,Base->Stage2,0.00015166614181369578,1.1165465046867266e-08,7.632066060648854e-05,0.005424767832776857,8.727366093184327e-12,2.3521616309549365e-06,0.00015166464223313392,8.72736609318175e-12,2.3521616309545757e-06,0.00015166464223311153,1.0000000000002953
Vis_L21.mlp.gate_proj,Base->Stage1,3.052393906753244e-05,1.1744434315004859e-09,1.8182172972752884e-05,0.0018244843179871083,7.264358047776324e-10,2.01696998267547e-05,0.0014349035300331432,3.2872491181075796e-13,4.566897314471565e-07,3.0523925994976904e-05,2209.8593038663
Vis_L21.mlp.gate_proj,Stage1->Stage2,8.957899711860607e-05,1.0074755789794233e-08,7.231701504509689e-05,0.0053436497600123116,6.208326564281584e-09,6.228441206359527e-05,0.004194768499990201,2.831158773721737e-12,1.3401507355452338e-06,8.957830372795945e-05,2192.8570809613575
Vis_L21.mlp.gate_proj,Base->Stage2,9.255519389951027e-05,1.0771101308130746e-08,7.519908599470505e-05,0.005525235287620979,6.62327573845476e-09,6.440404960188814e-05,0.004332685237634449,3.0224077321500302e-12,1.384806604078249e-06,9.255443783295896e-05,2191.390548668033
Vis_L21.mlp.up_proj,Base->Stage1,3.035780957983476e-05,1.1591756244875996e-09,1.7763190303997613e-05,0.0017297876456314237,7.207134017749888e-10,2.000206577139232e-05,0.0013639532026945198,3.5702974785167387e-13,4.7563712896437565e-07,3.035780538849497e-05,2018.6368393997393
Vis_L21.mlp.up_proj,Stage1->Stage2,8.743700965438331e-05,1.0139903343675577e-08,7.192969467727066e-05,0.005116022324780582,6.247316313554359e-09,6.239399336783075e-05,0.004015709344161452,2.9617899200158983e-12,1.3702119644374927e-06,8.743647660819469e-05,2109.304333617566
Vis_L21.mlp.up_proj,Base->Stage2,9.038619934134805e-05,1.0814072957802314e-08,7.4727901024107e-05,0.005283359599879478,6.663972468610578e-09,6.450488597924219e-05,0.004147459181012465,3.164956813339882e-12,1.4161582130025983e-06,9.038563583682382e-05,2105.549257583168
Vis_L21.mlp.down_proj,Base->Stage1,3.0483280163456507e-05,1.1568350827421905e-09,1.7760497180454595e-05,0.001740437134146865,6.971752219967697e-10,1.973824131025235e-05,0.0013511189565952302,3.5487783450572716e-13,4.732322427144464e-07,3.0483305087227677e-05,1964.5499217154359
Vis_L21.mlp.down_proj,Stage1->Stage2,8.93287297184239e-05,1.0161959268491561e-08,7.20724793780668e-05,0.005158312235890643,6.1015333711750635e-09,6.169650595762069e-05,0.0039970391055463815,3.0474534852839713e-12,1.390196369044437e-06,8.932796586610852e-05,2002.174405824115
Vis_L21.mlp.down_proj,Base->Stage2,9.097073587297301e-05,1.0830032600689164e-08,7.483088414493568e-05,0.005325173765399822,6.479623669613198e-09,6.365160993571788e-05,0.004119018982434595,3.1605225605977582e-12,1.4155451224170149e-06,9.097003235877341e-05,2050.174787674254
Vis_L22.attn.qkv,Base->Stage1,3.151733174023292e-05,1.1621456584645055e-09,1.7812948616916144e-05,0.0017387935888590928,7.30072609877438e-10,2.0075542645138134e-05,0.0013781636021245036,3.8182580108543035e-13,4.908342446535185e-07,3.15174000297536e-05,1912.0567751106225
Vis_L22.attn.qkv,Stage1->Stage2,9.339743264417107e-05,1.0085260337258892e-08,7.17460000378208e-05,0.0051222714120078,6.1818529388828495e-09,6.201928452826688e-05,0.004010313871932368,3.3530063834560206e-12,1.455526753644132e-06,9.339770827634647e-05,1843.6746704046152
Vis_L22.attn.qkv,Base->Stage2,9.525542521183278e-05,1.0767978781549853e-08,7.458501397341018e-05,0.005292807822402505,6.562967587187865e-09,6.400002635877795e-05,0.00413208417079811,3.4877538411970847e-12,1.4849857667296623e-06,9.525591272061329e-05,1881.7175425818725
Vis_L22.attn.proj,Base->Stage1,5.449035145035589e-05,1.17816338577569e-09,1.7953084027203526e-05,0.0017542864306320989,1.1366973356093061e-12,8.441670363679683e-07,5.449042110918627e-05,1.1366973356110907e-12,8.44167036368587e-07,5.449042110922904e-05,0.99999999999843
Vis_L22.attn.proj,Stage1->Stage2,0.00015646414333283194,1.0134516752998144e-08,7.189279214154798e-05,0.005145155605975383,9.372040720195612e-12,2.420607266440454e-06,0.00015646387244156254,9.372040720183499e-12,2.4206072664389745e-06,0.0001564638724414614,1.0000000000012925
Vis_L22.attn.proj,Base->Stage2,0.0001663886242382294,1.0829129091426839e-08,7.477425097638712e-05,0.005318556249243494,1.0598706985284563e-11,2.5627593040720605e-06,0.0001663885488702789,1.0598706985276537e-11,2.56275930407114e-06,0.00016638854887021594,1.0000000000007574
Vis_L22.mlp.gate_proj,Base->Stage1,3.055492654557213e-05,1.1867876094100456e-09,1.8241111179084297e-05,0.001815676980373122,7.380624269739658e-10,2.0313532406538547e-05,0.001431853661046136,3.3609139540275375e-13,4.6170543330635787e-07,3.055489409031093e-05,2196.0170271229695
Vis_L22.mlp.gate_proj,Stage1->Stage2,9.61086688955663e-05,1.0252079202217046e-08,7.291824796096224e-05,0.00533647883162606,6.352280170240079e-09,6.299777747658713e-05,0.004200622332985492,3.3252243572967944e-12,1.4505268451075823e-06,9.610794501284968e-05,1910.3313002928012
Vis_L22.mlp.gate_proj,Base->Stage2,9.986468566388914e-05,1.0961200807730877e-08,7.583363446462255e-05,0.005517951535523479,6.7864500304808056e-09,6.518960556904036e-05,0.004341803281523502,3.5902011732618836e-12,1.5072160056182672e-06,9.986382741634558e-05,1890.2701277641677
Vis_L22.mlp.up_proj,Base->Stage1,2.948527675488049e-05,1.1390415803991718e-09,1.7500413553718094e-05,0.0016990962673131271,7.024544681358597e-10,1.9747164561484335e-05,0.0013343116759681722,3.4301547573069073e-13,4.6614753497379585e-07,2.9485266260003666e-05,2047.8798125346761
Vis_L22.mlp.up_proj,Stage1->Stage2,8.575595862965131e-05,1.0154183602223895e-08,7.183964489496907e-05,0.0050730065816376345,6.230394981417031e-09,6.228250304665232e-05,0.003973751545837126,2.9015644307917895e-12,1.3562901811371286e-06,8.575491666583583e-05,2147.2537074480397
Vis_L22.mlp.up_proj,Base->Stage2,9.096168876542303e-05,1.0824163879336965e-08,7.461464057868322e-05,0.0052376937241437995,6.6304559185598e-09,6.433181250375108e-05,0.004099346377264608,3.264527465831258e-12,1.43832215727198e-06,9.096055117417584e-05,2031.0614592643544
Vis_L22.mlp.down_proj,Base->Stage1,3.2641224408644195e-05,1.152573149063183e-09,1.7669826131008295e-05,0.0017214342425233198,6.971636437018646e-10,1.9725758147480086e-05,0.0013388242011967433,4.144011331300968e-13,5.105242552628907e-07,3.264124053835508e-05,1682.3400998833602
Vis_L22.mlp.down_proj,Stage1->Stage2,9.053801146110922e-05,1.0273504145323523e-08,7.242788214213094e-05,0.005139378475743307,6.145079047438792e-09,6.192221667036453e-05,0.003974797774399371,3.1882291318021775e-12,1.421829316873532e-06,9.053699252768827e-05,1927.4270428503444
Vis_L22.mlp.down_proj,Base->Stage2,9.581832817484861e-05,1.0974495727018581e-08,7.531419283857657e-05,0.005311822912536677,6.537745653344927e-09,6.394066207337734e-05,0.004099824924637744,3.570962009754029e-12,1.5042385009726785e-06,9.581729716390765e-05,1830.8079546876088
Vis_L23.attn.qkv,Base->Stage1,2.8589802779581854e-05,1.1167426618600778e-09,1.716913291168224e-05,0.0016055322942501464,7.282127082171146e-10,1.9747823328491958e-05,0.001296497305956985,3.541087322058178e-13,4.7106615076134736e-07,2.8589779777666412e-05,2056.466395733662
Vis_L23.attn.qkv,Stage1->Stage2,8.565381169188329e-05,9.670220856111922e-09,6.923875299863269e-05,0.004724541445652502,6.10288843285555e-09,6.12924699077447e-05,0.003753264594448536,3.178398923567522e-12,1.407840384495373e-06,8.565360950281894e-05,1920.1140510095256
Vis_L23.attn.qkv,Base->Stage2,9.00788353159694e-05,1.0350737035729777e-08,7.212198060237096e-05,0.004887953934483885,6.51394571222363e-09,6.340805755319088e-05,0.003877604708547656,3.5152793426278384e-12,1.481125610085069e-06,9.007855020886e-05,1853.0378605286446
Vis_L23.attn.proj,Base->Stage1,3.734783462427499e-05,9.892422032366306e-10,1.4867271806071613e-05,0.0013011791742005851,8.150025874009678e-13,7.199456760539577e-07,3.7347821921220185e-05,8.150025874024115e-13,7.199456760546062e-07,3.7347821921253267e-05,0.9999999999982285
Vis_L23.attn.proj,Stage1->Stage2,0.00012380363806274575,9.934950808494746e-09,6.76796407203284e-05,0.004123517867735938,8.955611444075596e-12,2.38703083812911e-06,0.00012380341986712313,8.955611444079e-12,2.3870308381295173e-06,0.00012380341986714669,0.9999999999996199
Vis_L23.attn.proj,Base->Stage2,0.00012677607499379378,1.0494876783044527e-08,7.005142833593325e-05,0.004238124321805515,9.390803150173164e-12,2.4443654195688642e-06,0.00012677580843944883,9.390803150182735e-12,2.4443654195701356e-06,0.00012677580843951342,0.9999999999989808
Vis_L23.mlp.gate_proj,Base->Stage1,3.085952985859703e-05,1.1992434032682815e-09,1.826639290896327e-05,0.0018018639498043013,7.473181396499663e-10,2.042330341618821e-05,0.0014223978568596817,3.517564923128981e-13,4.723675023920322e-07,3.0859535746078506e-05,2124.5326127064177
Vis_L23.mlp.gate_proj,Stage1->Stage2,9.305033471302888e-05,1.0406050625060451e-08,7.333592363499775e-05,0.005307691000767392,6.484026617041848e-09,6.36133565086491e-05,0.004189720567731016,3.1981529132684457e-12,1.424114965649858e-06,9.3049121394332e-05,2027.4285792092749
Vis_L23.mlp.gate_proj,Base->Stage2,9.498522339613449e-05,1.1121688177005188e-08,7.625182548214724e-05,0.005487165022876419,6.930649882755311e-09,6.5848304208618e-05,0.00433161295886538,3.332541820567257e-12,1.4539558666885437e-06,9.49840029690925e-05,2079.688794895781
Vis_L23.mlp.up_proj,Base->Stage1,2.917548169650918e-05,1.1415246380450155e-09,1.7373011668382123e-05,0.0016628920427305088,7.11485869188338e-10,1.981444383523249e-05,0.0013128180822008166,3.5139364567304933e-13,4.72098315341198e-07,2.917550367467776e-05,2024.7545109291273
Vis_L23.mlp.up_proj,Stage1->Stage2,8.642512428929336e-05,1.0390512745420698e-08,7.247642782727801e-05,0.005016873166938173,6.45488153960052e-09,6.337169425890285e-05,0.003954201260094852,3.0834520896980428e-12,1.39713593632277e-06,8.642377538018026e-05,2093.394465627204
Vis_L23.mlp.up_proj,Base->Stage2,8.861609812610453e-05,1.1049715089745807e-08,7.517683978276129e-05,0.005173568122591159,6.861527293838693e-09,6.541788556241608e-05,0.0040768527865269666,3.241776582726402e-12,1.4325796914918974e-06,8.861478177504412e-05,2116.5947494345846
Vis_L23.mlp.down_proj,Base->Stage1,2.9158174488919337e-05,1.162794511695071e-09,1.7620236624185182e-05,0.0016907038384893808,7.135709275519658e-10,1.9884873288983324e-05,0.001324447127740664,3.458505403629886e-13,4.6729977827556824e-07,2.9158171183328012e-05,2063.2349650315277
Vis_L23.mlp.down_proj,Stage1->Stage2,8.926474533446341e-05,1.0456850379734872e-08,7.282133757211186e-05,0.005070010725591117,6.3498752548751764e-09,6.288531530898974e-05,0.003950854425688512,3.241364240514229e-12,1.416241453083344e-06,8.926317893921329e-05,1959.0131758434513
Vis_L23.mlp.down_proj,Base->Stage2,9.133261503201967e-05,1.1149555800688419e-08,7.566473060289051e-05,0.005235247448065898,6.756231662309699e-09,6.494507914199012e-05,0.004075310442611915,3.3932791026784106e-12,1.455733618213133e-06,9.133100199637538e-05,1991.0627619687443
Vis_L24.attn.qkv,Base->Stage1,2.8962841708168996e-05,1.1811560716764655e-09,1.7716131534361393e-05,0.0016740861827535868,7.531020569404986e-10,2.02991737971167e-05,0.0013367527475853587,3.5353619119827746e-13,4.7324134619631405e-07,2.8962837521099576e-05,2130.197913791882
